date,symbol,opening_price,highest_price,lowest_price,closing_price,trading_volume,adjusting_factor
2017-12-01,FLTRF.L,8173.059509999999,8355.010895,8173.059509999999,8291.08203,147631.0,1
2017-12-04,FLTRF.L,8359.9285,8497.621439999999,8335.340474999999,8374.681315,157778.0,1
2017-12-05,FLTRF.L,8443.527785,8497.621439999999,8340.25808,8345.175685,334817.0,1
2017-12-06,FLTRF.L,8359.9285,8414.022155,8300.91724,8330.42287,163323.0,1
2017-12-07,FLTRF.L,8261.5764,8409.10455,8261.5764,8315.670055,218192.0,1
2017-12-08,FLTRF.L,8271.41161,8536.96228,8246.823585,8428.77497,209482.0,1
2017-12-11,FLTRF.L,8512.374254999999,8512.374254999999,8310.75245,8355.010895,114827.0,1
2017-12-12,FLTRF.L,8281.24682,8350.09329,8202.56514,8305.834845,124040.0,1
2017-12-13,FLTRF.L,8315.670055,8507.45665,8315.670055,8428.77497,144013.0,1
2017-12-14,FLTRF.L,8463.198205,8463.198205,8295.999635,8399.269339999999,134118.0,1
2017-12-15,FLTRF.L,8428.77497,8522.209465,8374.681315,8443.527785,184086.0,1
2017-12-18,FLTRF.L,8443.527785,8532.044675,8369.76371,8448.445389999999,132997.0,1
2017-12-19,FLTRF.L,8389.43413,8591.055934999997,8389.43413,8591.055934999997,125994.0,1
2017-12-20,FLTRF.L,8595.973539999999,8664.82001,8566.46791,8635.31438,196314.0,1
2017-12-21,FLTRF.L,8664.82001,8664.82001,8571.385515,8615.64396,64067.0,1
2017-12-22,FLTRF.L,8522.209465,8640.231984999999,8522.209465,8595.973539999999,52232.0,1
2017-12-27,FLTRF.L,8654.9848,8654.9848,8487.78623,8595.973539999999,63814.0,1
2017-12-28,FLTRF.L,8640.231984999999,8743.501690000001,8615.64396,8664.82001,37775.0,1
2017-12-29,FLTRF.L,8654.9848,8679.572825,8620.561565,8679.572825,57806.0,1
2018-01-02,FLTRF.L,8659.902404999999,8819.232806999999,8654.9848,8753.3369,119179.0,1
2018-01-03,FLTRF.L,8694.325640000001,8733.66648,8620.561565,8625.47917,71146.0,1
2018-01-04,FLTRF.L,8630.396775,8660.885925999999,8536.96228,8615.64396,79247.0,1
2018-01-05,FLTRF.L,8659.902404999999,8738.584084999999,8625.47917,8723.83127,181545.0,1
2018-01-08,FLTRF.L,8556.6327,8696.7844425,8492.703835,8650.067195,112987.0,1
2018-01-09,FLTRF.L,8669.737615,8713.99606,8630.396775,8654.9848,123380.0,1
2018-01-10,FLTRF.L,8620.561565,8699.243245,8276.825893104999,8335.340474999999,137864.0,1
2018-01-11,FLTRF.L,8153.3890900000015,8320.58766,8153.3890900000015,8266.494005,162117.0,1
2018-01-12,FLTRF.L,8251.74119,8359.9285,8207.482745000001,8320.58766,175011.0,1
2018-01-15,FLTRF.L,8389.43413,8409.10455,8276.329215,8389.43413,184523.0,1
2018-01-16,FLTRF.L,8399.269339999999,8487.78623,8271.41161,8320.58766,114390.0,1
2018-01-17,FLTRF.L,8330.42287,8330.42287,8158.306695,8222.23556,138247.0,1
2018-01-18,FLTRF.L,8276.329215,8345.175685,8128.8010650000015,8271.41161,78111.0,1
2018-01-19,FLTRF.L,8251.74119,8345.175685,8227.153165,8310.75245,130381.0,1
2018-01-22,FLTRF.L,8212.40035,8291.08203,8084.54262,8138.636275,272776.0,1
2018-01-23,FLTRF.L,8295.999635,8295.999635,8153.3890900000015,8173.059509999999,117740.0,1
2018-01-24,FLTRF.L,8123.883459999999,8192.72993,8000.943334999999,8035.36657,113033.0,1
2018-01-25,FLTRF.L,7981.272915,8030.448965,7878.986731,7897.673629999998,209502.0,1
2018-01-26,FLTRF.L,7946.849679999998,7996.025729999998,7902.591234999999,7946.849679999998,203110.0,1
2018-01-29,FLTRF.L,7932.096864999998,8015.69615,7927.179259999999,7981.272915,228861.0,1
2018-01-30,FLTRF.L,7946.849679999998,8025.531359999999,7917.34405,7986.19052,73836.0,1
2018-01-31,FLTRF.L,8168.141904999998,8168.141904999998,7941.932075,8040.284175,193062.0,1
2018-02-01,FLTRF.L,8109.130645,8109.130645,7966.5201,8005.86094,237279.0,1
2018-02-02,FLTRF.L,7976.355309999999,8045.201779999998,7932.096864999998,8000.943334999999,186603.0,1
2018-02-05,FLTRF.L,7927.179259999999,8015.69615,7892.756025,7951.767284999999,186233.0,1
2018-02-06,FLTRF.L,7794.403925,7907.508839999998,7720.63985,7843.579975,355766.0,1
2018-02-07,FLTRF.L,7868.1680000000015,7976.355309999999,7828.82716,7971.4377049999985,115372.0,1
2018-02-08,FLTRF.L,7873.085604999998,7971.4377049999985,7858.332789999998,7892.756025,203640.0,1
2018-02-09,FLTRF.L,7828.82716,8015.69615,7828.82716,8015.69615,207802.0,1
2018-02-12,FLTRF.L,8000.943334999999,8089.460225,7946.849679999998,7946.849679999998,104580.0,1
2018-02-13,FLTRF.L,7927.179259999999,8005.86094,7897.673629999998,7981.272915,90636.0,1
2018-02-14,FLTRF.L,7981.272915,8084.54262,7961.602495,8045.201779999998,295569.0,1
2018-02-15,FLTRF.L,8045.201779999998,8133.71867,8045.201779999998,8114.04825,107568.0,1
2018-02-16,FLTRF.L,8128.8010650000015,8197.647535,8128.8010650000015,8158.306695,78867.0,1
2018-02-19,FLTRF.L,8128.8010650000015,8222.23556,8128.8010650000015,8177.9771150000015,185491.0,1
2018-02-20,FLTRF.L,8217.317955,8266.494005,8187.812325,8261.5764,110449.0,1
2018-02-21,FLTRF.L,8246.823585,8369.76371,8168.141904999998,8359.9285,251740.0,1
2018-02-22,FLTRF.L,8276.329215,8359.9285,8271.41161,8335.340474999999,273427.0,1
2018-02-23,FLTRF.L,8350.09329,8355.010895,8246.823585,8295.999635,288661.0,1
2018-02-26,FLTRF.L,8300.91724,8359.9285,8291.08203,8359.9285,138019.0,1
2018-02-27,FLTRF.L,8310.75245,8463.198205,8310.75245,8443.527785,292577.0,1
2018-02-28,FLTRF.L,8389.43413,8433.692575,8300.91724,8300.91724,512393.0,1
2018-03-01,FLTRF.L,8345.175685,8364.846105,8094.377829999998,8133.71867,304547.0,1
2018-03-02,FLTRF.L,8059.954595,8197.647535,8035.36657,8158.306695,85052.0,1
2018-03-05,FLTRF.L,8173.059509999999,8202.56514,8069.789804999998,8123.883459999999,352134.0,1
2018-03-06,FLTRF.L,8153.3890900000015,8251.74119,8084.54262,8084.54262,121435.0,1
2018-03-07,FLTRF.L,7922.261654999998,7922.261654999998,7553.44128,7809.156739999998,454256.0,1
2018-03-08,FLTRF.L,7799.321529999998,7892.756025,7784.568714999998,7868.1680000000015,270803.0,1
2018-03-09,FLTRF.L,7828.82716,7868.1680000000015,7735.392664999998,7755.063085,325785.0,1
2018-03-12,FLTRF.L,7774.733505,7818.99195,7656.710985,7710.804639999998,122269.0,1
2018-03-13,FLTRF.L,7696.051825,7745.227875,7533.77086,7553.44128,139722.0,1
2018-03-14,FLTRF.L,7489.512415,7696.051825,7489.512415,7651.79338,73772.0,1
2018-03-15,FLTRF.L,7637.040565,7646.875774999998,7558.358885,7558.358885,96236.0,1
2018-03-16,FLTRF.L,7538.688465,7582.94691,7460.006785,7509.182835,212428.0,1
2018-03-19,FLTRF.L,7538.688465,7558.358885,7484.59481,7519.018045000002,110954.0,1
2018-03-20,FLTRF.L,7568.194095000002,7587.864515,7287.890609999998,7302.643425,393804.0,1
2018-03-21,FLTRF.L,7332.149055,7356.73708,7219.044140000001,7337.066659999998,130445.0,1
2018-03-22,FLTRF.L,7297.7258200000015,7337.066659999998,7248.54977,7317.396240000001,137603.0,1
2018-03-23,FLTRF.L,7278.0554,7307.56103,7223.961745,7253.467375,126864.0,1
2018-03-26,FLTRF.L,7278.0554,7278.0554,6992.834309999998,7037.092755,302588.0,1
2018-03-27,FLTRF.L,7071.515990000001,7140.3624599999985,7056.763175,7140.3624599999985,304644.0,1
2018-03-28,FLTRF.L,7081.3512,7164.9504849999985,6958.411075,7164.9504849999985,105339.0,1
2018-03-29,FLTRF.L,7150.197670000001,7209.20893,7046.927965000001,7179.7033,128198.0,1
2018-04-03,FLTRF.L,7081.3512,7115.774434999998,7022.339940000002,7081.3512,170198.0,1
2018-04-04,FLTRF.L,7002.66952,7071.515990000001,6933.82305,6948.575865000002,175021.0,1
2018-04-05,FLTRF.L,7017.422334999998,7022.339940000002,6869.894184999999,6879.729395,204865.0,1
2018-04-06,FLTRF.L,6884.647,6899.399815000002,6830.553345,6855.14137,263406.0,1
2018-04-09,FLTRF.L,6899.399815000002,6923.987840000002,6855.14137,6884.647,185484.0,1
2018-04-10,FLTRF.L,6884.647,6987.916705,6884.647,6987.916705,143051.0,1
2018-04-11,FLTRF.L,7002.66952,7115.774434999998,7002.66952,7110.85683,204122.0,1
2018-04-12,FLTRF.L,6933.82305,7058.068995831701,6923.987840000002,7007.587125,133148.0,1
2018-04-13,FLTRF.L,7007.587125,7086.268805,7002.66952,7002.66952,239588.0,1
2018-04-16,FLTRF.L,7051.84557,7110.85683,7017.422334999998,7046.927965000001,71044.0,1
2018-04-17,FLTRF.L,7012.50473,7081.3512,6987.916705,7037.092755,236799.0,1
2018-04-18,FLTRF.L,7086.268805,7110.85683,7022.339940000002,7105.939225,226732.0,1
2018-04-19,FLTRF.L,7096.104015000001,7233.796955,7081.3512,7219.044140000001,86579.0,1
2018-04-20,FLTRF.L,7238.714559999998,7292.808215000001,7140.3624599999985,7184.620905,84173.0,1
2018-04-23,FLTRF.L,7194.456115000001,7248.54977,7160.03288,7199.373720000001,170360.0,1
2018-04-24,FLTRF.L,7125.609645000001,7156.067323328,6727.2836400000015,6850.223765000002,286337.0,1
2018-04-25,FLTRF.L,6850.223765000002,6889.564605,6835.47095,6835.47095,133978.0,1
2018-04-26,FLTRF.L,6860.058975,6909.235025,6830.553345,6884.647,100224.0,1
2018-04-27,FLTRF.L,6909.235025,6997.751915000002,6899.399815000002,6997.751915000002,95618.0,1
2018-04-30,FLTRF.L,7007.587125,7155.115275,6968.246284999998,7061.68078,193632.0,1
2018-05-01,FLTRF.L,7046.927965000001,7174.785695000001,7046.927965000001,7135.444855,60329.0,1
2018-05-02,FLTRF.L,6825.6357400000015,6884.647,6569.9202799999985,6687.9428,934846.0,1
2018-05-03,FLTRF.L,6668.2723799999985,6786.2949,6648.60196,6742.0364549999995,238272.0,1
2018-05-04,FLTRF.L,6791.2125049999995,6894.482209999999,6712.530825,6737.11885,247436.0,1
2018-05-08,FLTRF.L,6751.8716650000015,6810.882925,6727.2836400000015,6786.2949,99722.0,1
2018-05-09,FLTRF.L,6746.954059999999,6928.9054449999985,6707.61322,6928.9054449999985,125524.0,1
2018-05-10,FLTRF.L,6948.575865000002,7101.02162,6938.740655,7071.515990000001,138214.0,1
2018-05-11,FLTRF.L,7120.692040000001,7120.692040000001,6973.163890000002,6987.916705,94169.0,1
2018-05-14,FLTRF.L,6958.411075,8114.04825,6923.987840000002,7843.579975,771576.0,1
2018-05-15,FLTRF.L,7863.250395,7941.932075,7617.370145,7632.12296,474302.0,1
2018-05-16,FLTRF.L,7700.96943,8187.812325,7671.463799999998,8114.04825,224481.0,1
2018-05-17,FLTRF.L,7868.1680000000015,8364.846105,7740.31027,8266.494005,516269.0,1
2018-05-18,FLTRF.L,8256.658795000001,8477.95102,8236.988374999999,8458.2806,422129.0,1
2018-05-21,FLTRF.L,8482.868625,8664.82001,8438.61018,8645.149589999999,412987.0,1
2018-05-22,FLTRF.L,8664.82001,8699.243245,8463.198205,8522.209465,142997.0,1
2018-05-23,FLTRF.L,8527.12707,8586.13833,8468.11581,8487.78623,315172.0,1
2018-05-24,FLTRF.L,8586.13833,8802.6515281089,8534.03138742,8709.078454999999,258658.0,1
2018-05-25,FLTRF.L,8827.100975,8950.0411,8699.243245,8930.37068,338703.0,1
2018-05-29,FLTRF.L,8841.853790000001,9013.969965,8768.089715,8950.0411,219905.0,1
2018-05-30,FLTRF.L,8969.711519999999,8969.711519999999,8876.277025,8959.87631,168354.0,1
2018-05-31,FLTRF.L,8925.453075,9033.541049379,8876.277025,8959.87631,910797.0,1
2018-06-01,FLTRF.L,8969.711519999999,9004.134755,8782.84253,8886.112234999999,127808.0,1
2018-06-04,FLTRF.L,8723.83127,8851.689,8532.044675,8817.265765,211089.0,1
2018-06-05,FLTRF.L,8802.51295,8910.70026,8630.396775,8743.501690000001,291185.0,1
2018-06-06,FLTRF.L,8768.089715,8822.18337,8669.737615,8704.16085,252873.0,1
2018-06-07,FLTRF.L,8694.325640000001,8807.430554999999,8502.539045,8502.539045,386729.0,1
2018-06-08,FLTRF.L,8512.374254999999,8615.64396,8433.692575,8443.527785,311526.0,1
2018-06-11,FLTRF.L,8571.385515,8571.385515,8443.527785,8453.362995,420406.0,1
2018-06-12,FLTRF.L,8438.61018,8532.044675,8369.76371,8399.269339999999,116419.0,1
2018-06-13,FLTRF.L,8384.516525,8517.29186,8355.010895,8423.857365,277562.0,1
2018-06-14,FLTRF.L,8359.9285,8482.868625,8295.999635,8423.857365,196256.0,1
2018-06-15,FLTRF.L,8404.186945,8473.033415,8153.3890900000015,8153.3890900000015,286944.0,1
2018-06-18,FLTRF.L,8232.07077,8256.658795000001,8143.553879999998,8212.40035,155704.0,1
2018-06-19,FLTRF.L,8241.90598,8281.24682,8104.2130400000015,8138.636275,184024.0,1
2018-06-20,FLTRF.L,8222.23556,8300.91724,8192.72993,8192.72993,166717.0,1
2018-06-21,FLTRF.L,8187.812325,8271.41161,8138.636275,8143.553879999998,127998.0,1
2018-06-22,FLTRF.L,8207.482745000001,8236.988374999999,8055.03699,8217.317955,132711.0,1
2018-06-25,FLTRF.L,8168.141904999998,8261.5764,8074.707409999999,8074.707409999999,95643.0,1
2018-06-26,FLTRF.L,8109.130645,8128.8010650000015,8020.613754999998,8084.54262,336184.0,1
2018-06-27,FLTRF.L,8079.625015,8281.24682,8074.707409999999,8187.812325,128030.0,1
2018-06-28,FLTRF.L,8177.9771150000015,8197.647535,8084.54262,8104.2130400000015,171072.0,1
2018-06-29,FLTRF.L,8163.2243,8246.823585,8092.778526501899,8163.2243,196068.0,1
2014-01-06,GSK.L,1587.8805275,1598.2330550000001,1583.4437300000004,1594.289235,3704069.0,1
2014-01-07,GSK.L,1591.8243475,1602.6698525,1590.43612286,1593.7962575,5406704.0,1
2014-01-08,GSK.L,1596.7541225,1596.7541225,1576.542045,1576.542045,5676107.0,1
2014-01-09,GSK.L,1578.0209775,1605.4072579620001,1574.0771575,1575.0631125,7400336.0,1
2014-01-10,GSK.L,1586.4015949999996,1592.8103025,1575.55609,1575.55609,5802243.0,1
2014-01-13,GSK.L,1573.0912025,1574.972601831,1564.405136141,1568.654405,4914787.0,1
2014-01-14,GSK.L,1560.2737875,1575.478396746,1557.3159225,1569.1473824999996,5542282.0,1
2014-01-15,GSK.L,1578.5139550000001,1601.6838975,1571.1192925,1596.261145,6591140.0,1
2014-01-16,GSK.L,1599.21901,1618.472936431,1595.7681675000001,1612.036425,6049606.0,1
2014-01-17,GSK.L,1633.727435,1638.6572099999996,1618.93811,1621.895975,9023631.0,1
2014-01-20,GSK.L,1618.93811,1640.1361425,1618.93811,1639.643165,4158598.0,1
2014-01-21,GSK.L,1636.6853,1653.25920355,1635.699345,1638.1642325,5936585.0,1
2014-01-22,GSK.L,1640.6291199999996,1652.4605800000004,1626.82575,1626.82575,6172607.0,1
2014-01-23,GSK.L,1627.3187275,1641.1220975,1618.4451325,1629.2906375,5829652.0,1
2014-01-24,GSK.L,1616.4732225,1627.811705,1600.6979425000004,1601.6838975,8616736.0,1
2014-01-27,GSK.L,1598.7260325,1614.008335,1584.429685,1587.8805275,6851265.0,1
2014-01-28,GSK.L,1588.373505,1591.8243475,1577.5279999999998,1579.0069325,5406700.0,1
2014-01-29,GSK.L,1582.457775,1585.41564,1548.2229525125,1555.3440125,7939957.0,1
2014-01-30,GSK.L,1549.4282825,1557.3159225,1534.14598,1554.3580575,10412619.0,1
2014-01-31,GSK.L,1550.4142375,1553.664931135,1520.8355875,1542.03362,7202886.0,1
2014-02-03,GSK.L,1555.83699,1568.8192566760001,1549.4282825,1549.4282825,10793714.0,1
2014-02-04,GSK.L,1544.991485,1549.92126,1532.17407,1532.17407,7085672.0,1
2014-02-05,GSK.L,1528.23025,1586.95081531702,1526.25834,1557.3159225,10792718.0,1
2014-02-06,GSK.L,1570.626315,1575.55609,1522.8074975,1575.55609,9186177.0,1
2014-02-07,GSK.L,1583.9367075,1595.67943155,1573.9161510485,1589.8524375,6739066.0,1
2014-02-10,GSK.L,1589.35946,1589.8524375,1574.7476069000006,1584.9226625,7122094.0,1
2014-02-11,GSK.L,1592.317325,1619.9240650000006,1590.8383925,1619.9240650000006,6774848.0,1
2014-02-12,GSK.L,1621.895975,1632.6330249500006,1615.980245,1627.3187275,6263573.0,1
2014-02-13,GSK.L,1627.811705,1635.699345,1614.99429,1629.783615,5460323.0,1
2014-02-14,GSK.L,1626.82575,1652.3468993885,1624.85384,1641.1220975,6750415.0,1
2014-02-17,GSK.L,1640.6291199999996,1665.277995,1637.671255,1659.8552425,4708114.0,1
2014-02-18,GSK.L,1665.7709725,1671.193725,1652.9535575,1666.7569275,8403548.0,1
2014-02-19,GSK.L,1655.9114225,1676.6164775,1633.83589005,1657.8833324999996,7914503.0,1
2014-02-20,GSK.L,1652.9535575,1664.7850175,1649.94639475,1660.8411975,6554270.0,1
2014-02-21,GSK.L,1674.15159,1684.997095,1654.9254675,1657.390355,9061926.0,1
2014-02-24,GSK.L,1652.9535575,1666.26395,1639.1501875,1659.362265,9743589.0,1
2014-02-25,GSK.L,1649.502715,1665.5047449309002,1639.1501875,1650.9816475,14512904.0,1
2014-02-26,GSK.L,1643.586985,1671.3711969,1643.586985,1666.7569275,7526953.0,1
2014-02-27,GSK.L,1661.334175,1674.6445675,1655.52690005,1660.8411975,8189949.0,1
2014-02-28,GSK.L,1656.4044,1673.07689905,1642.1080525,1648.0237825000006,9387763.0,1
2014-03-03,GSK.L,1628.79766,1645.558895,1625.894022525,1640.6291199999996,6340942.0,1
2014-03-04,GSK.L,1656.4044,1668.95560715,1656.4044,1666.26395,6681921.0,1
2014-03-05,GSK.L,1666.7569275,1671.193725,1655.9114225,1662.8131075,5623664.0,1
2014-03-06,GSK.L,1665.277995,1683.0251850000002,1648.0237825000006,1649.0097375,7098877.0,1
2014-03-07,GSK.L,1647.0378275,1652.47043955,1624.0847950999996,1630.2765925,6202067.0,1
2014-03-10,GSK.L,1636.6853,1649.502715,1634.2204125,1649.0097375,6850372.0,1
2014-03-11,GSK.L,1649.0097375,1654.4324900000001,1642.1080525,1650.48867,6018971.0,1
2014-03-12,GSK.L,1646.54485,1648.51676,1621.7579412999999,1626.3327725,7519754.0,1
2014-03-13,GSK.L,1629.783615,1630.9273228000006,1612.036425,1615.4872675000001,5342402.0,1
2014-03-14,GSK.L,1609.5715375,1622.88193,1604.6417625,1606.6136725,6173530.0,1
2014-03-17,GSK.L,1606.6136725,1618.93811,1603.1036727,1614.5013125,5136462.0,1
2014-03-18,GSK.L,1612.036425,1631.2625475,1605.6277175,1624.3608625,5246689.0,1
2014-03-19,GSK.L,1626.3327725,1638.6572099999996,1618.93811,1631.755525,4541151.0,1
2014-03-20,GSK.L,1615.4872675000001,1619.9240650000006,1594.7822125,1606.1206949999996,8351539.0,1
2014-03-21,GSK.L,1611.05047,1611.05047,1593.7962575,1594.289235,16486170.0,1
2014-03-24,GSK.L,1589.35946,1594.7822125,1568.1614275,1577.5279999999998,6191688.0,1
2014-03-25,GSK.L,1574.570135,1602.2754705,1573.58418,1599.21901,6389895.0,1
2014-03-26,GSK.L,1600.6979425000004,1611.5434475,1590.8383925,1600.6979425000004,6278033.0,1
2014-03-27,GSK.L,1593.30328,1596.5766506,1582.457775,1591.33137,4784905.0,1
2014-03-28,GSK.L,1599.7119875,1628.3046825,1593.7962575,1595.27519,6660637.0,1
2014-03-31,GSK.L,1594.7822125,1610.064515,1563.7246300000004,1569.1473824999996,9027065.0,1
2014-04-01,GSK.L,1574.570135,1580.7619324000002,1556.822945,1571.1192925,8931918.0,1
2014-04-02,GSK.L,1568.1614275,1571.61227,1555.3440125,1560.766765,7425582.0,1
2014-04-03,GSK.L,1559.2878325,1580.964053175,1551.8931699999996,1556.3299675,5667990.0,1
2014-04-04,GSK.L,1564.710585,1566.1895175,1550.907215,1554.851035,6270012.0,1
2014-04-07,GSK.L,1546.963395,1551.8931699999996,1530.20216,1532.17407,7248902.0,1
2014-04-08,GSK.L,1528.23025,1544.1075763425,1523.7934525,1533.6530025,9087129.0,1
2014-04-09,GSK.L,1542.5265975,1561.2597425000001,1540.3315658835004,1559.2878325,7634186.0,1
2014-04-10,GSK.L,1561.75272,1571.61227,1553.86508,1559.2878325,10840587.0,1
2014-04-11,GSK.L,1538.0898,1545.8394062999994,1519.8496325,1530.20216,10106062.0,1
2014-04-14,GSK.L,1516.8917675,1523.300475,1506.53924,1521.328565,10584809.0,1
2014-04-15,GSK.L,1517.8777225,1536.6108675,1517.8777225,1525.272385,14456079.0,1
2014-04-16,GSK.L,1524.7162472226998,1545.5301122165,1524.7162472226998,1541.5406425,7878961.0,1
2014-04-17,GSK.L,1535.131935,1538.0898,1523.0831705179999,1537.103845,9786769.0,1
2014-04-22,GSK.L,1606.1206949999996,1630.76957,1588.8664824999996,1616.9662,36838010.0,1
2014-04-23,GSK.L,1631.6271930972,1633.727435,1615.980245,1619.4310875,7390822.0,1
2014-04-24,GSK.L,1628.79766,1637.847346563,1616.9662,1627.811705,6766966.0,1
2014-04-25,GSK.L,1625.839795,1641.4530332957502,1619.4310875,1631.755525,5315364.0,1
2014-04-28,GSK.L,1643.0940075,1665.277995,1629.2906375,1629.783615,8162338.0,1
2014-04-29,GSK.L,1652.6390575741,1652.6390575741,1627.811705,1642.1080525,7718163.0,1
2014-04-30,GSK.L,1628.79766,1641.1220975,1594.6047406,1609.0785600000006,15130951.0,1
2014-05-01,GSK.L,1633.9471846504,1634.80114985455,1598.2330550000001,1614.5013125,4420322.0,1
2014-05-02,GSK.L,1612.036425,1616.4732225,1596.261145,1604.6417625,7543364.0,1
2014-05-06,GSK.L,1609.5715375,1615.980245,1600.2049650000001,1603.16283,7290400.0,1
2014-05-07,GSK.L,1615.5076373303,1615.5076373303,1592.317325,1606.6136725,6571705.0,1
2014-05-08,GSK.L,1607.10665,1609.300399875,1587.8805275,1594.289235,7106846.0,1
2014-05-09,GSK.L,1589.8524375,1594.4272687000002,1584.9226625,1590.8383925,5552011.0,1
2014-05-12,GSK.L,1599.7119875,1606.6136725,1579.9928875,1598.2330550000001,6554840.0,1
2014-05-13,GSK.L,1595.17546065175,1616.9662,1588.373505,1614.008335,8328596.0,1
2014-05-14,GSK.L,1600.2049650000001,1620.91002,1589.8524375,1600.6979425000004,6238088.0,1
2014-05-15,GSK.L,1616.9662,1623.867885,1610.5574925,1616.9662,11889914.0,1
2014-05-16,GSK.L,1616.9662,1633.2344575,1608.092605,1620.4170425,9993379.0,1
2014-05-19,GSK.L,1620.4170425,1620.4170425,1593.30328,1597.2471,13578177.0,1
2014-05-20,GSK.L,1599.7119875,1604.148785,1593.7962575,1595.7681675000001,5541218.0,1
2014-05-21,GSK.L,1596.7541225,1611.5434475,1594.289235,1610.5574925,7350686.0,1
2014-05-22,GSK.L,1616.4732225,1616.4732225,1600.860625075,1608.092605,5589144.0,1
2014-05-23,GSK.L,1606.1206949999996,1623.06926145,1592.8103025,1604.6417625,4118133.0,1
2014-05-27,GSK.L,1613.02238,1635.0979124500002,1603.6558075,1611.5434475,4754619.0,1
2014-05-28,GSK.L,1592.8103025,1618.93811,1580.485865,1585.9086175,8153573.0,1
2014-05-29,GSK.L,1585.41564,1616.18729555,1582.21128625,1593.7962575,4406796.0,1
2014-05-30,GSK.L,1590.8383925,1606.97847585,1578.0209775,1578.5139550000001,11674446.0,1
2014-06-02,GSK.L,1583.9367075,1588.79746565,1566.93095566,1571.1192925,7702397.0,1
2014-06-03,GSK.L,1572.1052475,1580.1309212,1555.94544505,1559.78081,8329574.0,1
2014-06-04,GSK.L,1558.794855,1578.0209775,1552.879125,1558.794855,7432745.0,1
2014-06-05,GSK.L,1562.738675,1581.6690110000006,1550.7549835480002,1559.78081,6582330.0,1
2014-06-06,GSK.L,1564.2176075,1569.21639935,1558.454700525,1565.6965400000001,5455284.0,1
2014-06-09,GSK.L,1563.7246300000004,1576.0490675,1562.2456975,1576.0490675,3039915.0,1
2014-06-10,GSK.L,1571.1192925,1582.9507525000001,1570.626315,1582.9507525000001,6231628.0,1
2014-06-11,GSK.L,1583.9367075,1598.2330550000001,1583.9367075,1588.8664824999996,6406269.0,1
2014-06-12,GSK.L,1595.27519,1598.26749440815,1588.8664824999996,1592.8103025,4731299.0,1
2014-06-13,GSK.L,1582.457775,1603.4767580720002,1569.64036,1582.457775,6692340.0,1
2014-06-16,GSK.L,1577.5279999999998,1596.2937012341001,1572.598225,1573.0912025,7761555.0,1
2014-06-17,GSK.L,1582.457775,1582.457775,1558.794855,1564.2176075,6491814.0,1
2014-06-18,GSK.L,1568.1614275,1571.1192925,1555.3440125,1556.822945,8648688.0,1
2014-06-19,GSK.L,1562.738675,1574.0771575,1552.879125,1567.66845,15842724.0,1
2014-06-20,GSK.L,1571.61227,1577.0350225,1561.75272,1569.1473824999996,12884379.0,1
2014-06-23,GSK.L,1572.598225,1574.8659215,1548.4423275000001,1549.4282825,5498238.0,1
2014-06-24,GSK.L,1553.86508,1575.95638773,1541.047665,1554.3580575,8577350.0,1
2014-06-25,GSK.L,1546.4704175000004,1552.879125,1538.0898,1539.5687325,6036140.0,1
2014-06-26,GSK.L,1541.5406425,1543.5125525,1532.6670475,1540.5546875,4627684.0,1
2014-06-27,GSK.L,1542.5265975,1577.3986821422006,1540.20960325,1551.4001925,4764955.0,1
2014-06-30,GSK.L,1551.4001925,1556.3299675,1534.6389574999996,1542.03362,6525456.0,1
2014-07-01,GSK.L,1543.019575,1563.85280415,1539.4288254854998,1551.8931699999996,7200608.0,1
2014-07-02,GSK.L,1543.019575,1553.86508,1543.019575,1546.4704175000004,4420247.0,1
2014-07-03,GSK.L,1553.86508,1570.863141391,1547.94935,1560.2737875,4475063.0,1
2014-07-04,GSK.L,1561.2597425000001,1562.738675,1548.4423275000001,1556.822945,2439305.0,1
2014-07-07,GSK.L,1557.3159225,1568.1614275,1551.8931699999996,1554.851035,5147786.0,1
2014-07-08,GSK.L,1552.879125,1555.639799,1529.2162050000004,1529.2162050000004,7074911.0,1
2014-07-09,GSK.L,1528.23025,1539.679356651,1526.25834,1534.6389574999996,10669721.0,1
2014-07-10,GSK.L,1538.0898,1554.3580575,1536.11789,1549.92126,15381046.0,1
2014-07-11,GSK.L,1556.3299675,1556.822945,1533.160025,1540.06171,6044228.0,1
2014-07-14,GSK.L,1544.0055300000001,1547.8704736000002,1533.6530025,1534.14598,5299477.0,1
2014-07-15,GSK.L,1535.6249125,1542.03362,1516.9669958665,1521.8215425,6094821.0,1
2014-07-16,GSK.L,1529.7091825,1537.103845,1516.8917675,1521.8215425,7827802.0,1
2014-07-17,GSK.L,1520.8355875,1534.2730695995,1511.074633,1527.7372725,8766856.0,1
2014-07-18,GSK.L,1528.23025,1540.06171,1520.8355875,1537.103845,7169664.0,1
2014-07-21,GSK.L,1535.131935,1541.5406425,1524.7794075,1535.131935,5422912.0,1
2014-07-22,GSK.L,1536.6108675,1541.047665,1526.25834,1533.160025,6093409.0,1
2014-07-23,GSK.L,1534.14598,1538.0898,1427.1698625,1460.6923325,22930954.0,1
2014-07-24,GSK.L,1441.46621,1456.7485125,1437.0294125,1448.8608725,12743032.0,1
2014-07-25,GSK.L,1435.55048,1438.779482625,1391.07132674229,1403.013965,14329966.0,1
